time_days,Re188 top 14
1.9662031468940385e-05,5.4947186445558006e-11
1.9696632484592297e-05,5.875379044710333e-11
1.9731294390711503e-05,6.279655786353821e-11
1.976601729445235e-05,6.7075354897901e-11
1.9800801303157738e-05,7.162173148971221e-11
1.9835646524359486e-05,7.652118602707037e-11
1.9870553065778634e-05,8.17076001374013e-11
1.990552103532579e-05,8.719495096850076e-11
1.9940550541101465e-05,9.299774990665088e-11
1.99756416913964e-05,9.922167213273587e-11
2.0010794594691914e-05,1.058759176638358e-10
2.0046009359660217e-05,1.1289207572314351e-10
2.0081286095164767e-05,1.202848640031858e-10
2.0116624910260598e-05,1.2822628656230083e-10
2.015202591419466e-05,1.3666738063196903e-10
2.0187489216406143e-05,1.4556401800302044e-10
2.022301492652684e-05,1.5493490193224393e-10
2.0258603154381473e-05,1.6501272998224322e-10
2.0294254009988023e-05,1.7569024262723675e-10
2.032996760355808e-05,1.8693932579402165e-10
2.0365744045497193e-05,1.9878377799076978e-10
2.0401583446405193e-05,2.1150270642788643e-10
2.0437485917076546e-05,2.2496865179621586e-10
2.047345156850069e-05,2.391498517418103e-10
2.050948051186239e-05,2.540764932718548e-10
2.0545572858542057e-05,2.7004337187833676e-10
2.0581728720116115e-05,2.8697418990127377e-10
2.0617948208357355e-05,3.047976544146462e-10
2.065423143523524e-05,3.2355189077486136e-10
2.0690578512916286e-05,3.4349348039864844e-10
2.07269895537644e-05,3.647152931591504e-10
2.0763464670341224e-05,3.870479693282407e-10
2.0800003975406488e-05,4.1053943035335885e-10
2.0836607581918345e-05,4.3532240515236317e-10
2.087327560303374e-05,4.61840453800166e-10
2.091000815210875e-05,4.897367815559034e-10
2.094680534269893e-05,5.190713215705265e-10
2.0983667288559666e-05,5.499062185100668e-10
2.1020594103646546e-05,5.827578235392447e-10
2.1057585902115678e-05,6.174954606929103e-10
2.1094642798324068e-05,6.540123771765026e-10
2.1131764906829958e-05,6.923859781263355e-10
2.1168952342393203e-05,7.32773482668991e-10
2.1206205219975606e-05,7.75894724139805e-10
2.1243523654741263e-05,8.213751758995716e-10
2.128090776205696e-05,8.68989953155193e-10
2.1318357657492484e-05,9.189257782772616e-10
2.135587345682101e-05,9.724110779465959e-10
2.1393455276019446e-05,1.0284219348954875e-09
2.1431103231268798e-05,1.0870526248140917e-09
2.146881743895452e-05,1.1487870161414436e-09
2.1506598015666887e-05,1.2145407410247728e-09
2.1544445078201348e-05,1.2833850731394222e-09
